名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
流行在线网吧,体育休闲服务,娱乐场所,网吧,公明镇楼村楼明路陈文礼工业园内,广东省,深圳市,宝安区,113.9150038,22.78126374
时光网咖(新村九巷),体育休闲服务,娱乐场所,网吧,光明办事处公明街道楼村新村9巷10号,广东省,深圳市,宝安区,113.9228988,22.78591341
市场网络,体育休闲服务,娱乐场所,网吧,新村九巷与新村八巷交叉口北50米,广东省,深圳市,宝安区,113.9234415,22.78620167
阳光网咖(绘猫路),体育休闲服务,娱乐场所,网吧,楼村二巷与绘猫路交叉口东北50米,广东省,深圳市,宝安区,113.9205561,22.78357179
阳星网咖,体育休闲服务,娱乐场所,网吧,楼村二巷与绘猫路交叉口北50米,广东省,深圳市,宝安区,113.9204341,22.78347395
众兴网咖,体育休闲服务,娱乐场所,网吧,楼村二巷与绘猫路交叉口西50米,广东省,深圳市,宝安区,113.9200013,22.78312052
鼎峰网吧,体育休闲服务,娱乐场所,网吧,公明办事处公明楼村居委会绘猫路139,广东省,深圳市,宝安区,113.9200703,22.78291352
游戏网络,体育休闲服务,娱乐场所,网吧,荔都路85号附近,广东省,深圳市,宝安区,113.9246407,22.78754677
万兴达网吧,体育休闲服务,娱乐场所,网吧,公明镇楼村村委会新村8巷19号,广东省,深圳市,宝安区,113.9253993,22.78683006
天翼网咖,体育休闲服务,娱乐场所,网吧,楼村一巷与绘猫路交叉口西50米,广东省,深圳市,宝安区,113.9191877,22.78254454
新世纪网吧(新村十五巷),体育休闲服务,娱乐场所,网吧,新村十三巷27号附近,广东省,深圳市,宝安区,113.9248036,22.78756056
新聚点网咖(楼村旗舰店),体育休闲服务,娱乐场所,网吧,楼村一巷与绘猫路交叉口东南100米,广东省,深圳市,宝安区,113.9198015,22.78188514
聚宝网络(楼村店),体育休闲服务,娱乐场所,网吧,公明楼村二区新一路荔都路64号二楼,广东省,深圳市,宝安区,113.9259588,22.78906059
网缘网咖,体育休闲服务,娱乐场所,网吧,硕泰路50号,广东省,深圳市,宝安区,113.9299171,22.78363496
众兴网咖,体育休闲服务,娱乐场所,网吧,硕泰路273号附近,广东省,深圳市,宝安区,113.9295754,22.78384439
众兴网络,体育休闲服务,娱乐场所,网吧,新村八巷与楼新一路交汇处东南100米,广东省,深圳市,宝安区,113.9270771,22.7867319
亨通网吧,体育休闲服务,娱乐场所,网吧,坪地镇白石塘安置小区15号,广东省,深圳市,龙岗区,114.2924984,22.78250766
享通网络出租屋,体育休闲服务,娱乐场所,网吧,坪地街道工业三路众乐福百货,广东省,深圳市,龙岗区,114.2923425,22.78258987
佳缘网络,体育休闲服务,娱乐场所,网吧,教育北路82号a栋,广东省,深圳市,龙岗区,114.2933131,22.7877836
鸿运网咖(鸿运店),体育休闲服务,娱乐场所,网吧,发展路与盐龙大道交叉口西北200米,广东省,深圳市,龙岗区,114.2953561,22.78275104
春夏网咖,体育休闲服务,娱乐场所,网吧,鸿运二街4-2号,广东省,深圳市,龙岗区,114.295391,22.78275498
全速佳华电信综合服务店,体育休闲服务,娱乐场所,网吧,教育北路82号A栋,广东省,深圳市,龙岗区,114.2933241,22.78761065
蓝星梦网吧,体育休闲服务,娱乐场所,网吧,坪地街道中心社区白石塘子美街83号,广东省,深圳市,龙岗区,114.2975424,22.78318631
大运网络,体育休闲服务,娱乐场所,网吧,白石塘子美街42号,广东省,深圳市,龙岗区,114.2969063,22.78264755
金逸网咖,体育休闲服务,娱乐场所,网吧,六联社区老围路23号,广东省,深圳市,龙岗区,114.3142005,22.78627651
佳缘网吧(六联分店),体育休闲服务,娱乐场所,网吧,坪地镇六联富民工业区永鸿路49号,广东省,深圳市,龙岗区,114.3225418,22.78781913
人和星网吧,体育休闲服务,娱乐场所,网吧,六联社区李屋巷15号,广东省,深圳市,龙岗区,114.323061,22.78872482
春夏网咖,体育休闲服务,娱乐场所,网吧,坪地街道屯梓2街27号,广东省,深圳市,龙岗区,114.3203451,22.78859606
佳缘网吧(鹤坑店),体育休闲服务,娱乐场所,网吧,六联社区鹤鸣东路98号,广东省,深圳市,龙岗区,114.3314622,22.78799408
有缘网吧,体育休闲服务,娱乐场所,网吧,鹤坑新村21号1楼,广东省,深圳市,龙岗区,114.3305516,22.78786984
网络出租屋,体育休闲服务,娱乐场所,网吧,碧头三工业区一路10附近,广东省,深圳市,宝安区,113.8014102,22.77899057
海洋舰网吧联盟(江边店),体育休闲服务,娱乐场所,网吧,群弟楼2楼,广东省,深圳市,宝安区,113.8109037,22.77470686
梦幻网咖,体育休闲服务,娱乐场所,网吧,沙江路336号附近,广东省,深圳市,宝安区,113.8126964,22.77524198
星辰网吧(银河店),体育休闲服务,娱乐场所,网吧,沙井镇共和新村,广东省,深圳市,宝安区,113.809868,22.77523479
金牌网吧,体育休闲服务,娱乐场所,网吧,松岗镇江边村北二巷一号,广东省,深圳市,宝安区,113.8128748,22.77665385
安山网咖,体育休闲服务,娱乐场所,网吧,松岗岗江边社区松兴路家购超市二楼,广东省,深圳市,宝安区,113.8134464,22.77491548
风云战线网络会所(朗下店),体育休闲服务,娱乐场所,网吧,松岗街道朗下社区沙江路320号第四栋,广东省,深圳市,宝安区,113.8146025,22.77547144
宇联网吧,体育休闲服务,娱乐场所,网吧,碧朗路88号,广东省,深圳市,宝安区,113.8161253,22.77894014
奥翔健身西岸华府会所,体育休闲服务,娱乐场所,游戏厅,松岗街道沙江路中海西岸华府北区4栋,广东省,深圳市,宝安区,113.8155521,22.77375178
永安顺网吧,体育休闲服务,娱乐场所,网吧,松兴路,广东省,深圳市,宝安区,113.8223722,22.77631077
森烨儿童乐园,体育休闲服务,休闲场所,游乐场,松岗沙江路中海西岸华府南区1栋101,广东省,深圳市,宝安区,113.8175215,22.77225395
科盈网吧(总店),体育休闲服务,娱乐场所,网吧,沙浦一路与沙浦围工业大道交叉口西南50米,广东省,深圳市,宝安区,113.8198864,22.77842338
暗影网吧(松河北路),体育休闲服务,娱乐场所,网吧,河滨北路与沙浦围工业大道交叉口东100米,广东省,深圳市,宝安区,113.8231858,22.77116799
荣联网域大坑综合服务店,体育休闲服务,娱乐场所,网吧,九十亩南15号,广东省,深圳市,宝安区,113.8174522,22.77404924
光纤上网,体育休闲服务,娱乐场所,网吧,宝安大道附近,广东省,深圳市,宝安区,113.8243508,22.77218186
新网速网络会所,体育休闲服务,娱乐场所,网吧,松岗镇沙江路47号沙江宾馆2层,广东省,深圳市,宝安区,113.8352536,22.7780753
棒棒糖儿童乐园,体育休闲服务,休闲场所,游乐场,溪头社区沙江路136号天源隆广场二楼,广东省,深圳市,宝安区,113.82971,22.77681144
网租上网,体育休闲服务,娱乐场所,网吧,溪头社区天云路71号,广东省,深圳市,宝安区,113.8330459,22.7763758
长丰网咖(沙江路),体育休闲服务,娱乐场所,网吧,沙江路溪头村199号聚豪酒店对面,广东省,深圳市,宝安区,113.8288156,22.77663682
新联盈网吧,体育休闲服务,娱乐场所,网吧,松岗街道溪头社区松河北路20号201二楼,广东省,深圳市,宝安区,113.8332206,22.7721545
知音网络会所(溪头店),体育休闲服务,娱乐场所,网吧,松岗镇溪头社区八工业区西五巷一号,广东省,深圳市,宝安区,113.8289591,22.77475871
穿越网络会所(坑尾路),体育休闲服务,娱乐场所,网吧,溪头村委对面,广东省,深圳市,宝安区,113.8318345,22.77883374
穿越网咖(八工业区西一巷),体育休闲服务,娱乐场所,网吧,溪头八工业区西一巷5号,广东省,深圳市,宝安区,113.8280777,22.77543183
穿越网络出租屋,体育休闲服务,娱乐场所,网吧,沙江路215号附近,广东省,深圳市,宝安区,113.8277137,22.77559809
瑞川网咖,体育休闲服务,娱乐场所,网吧,沙江路215号2层,广东省,深圳市,宝安区,113.8275973,22.77570983
战神网络会所,体育休闲服务,娱乐场所,网吧,松河南路与松瑞路交叉口西130米新惠源百货南,广东省,深圳市,宝安区,113.8313247,22.77073544
梦幻禧龙游艺城,体育休闲服务,娱乐场所,游戏厅,环城路95号附近,广东省,深圳市,宝安区,113.8363096,22.77586096
世联网咖,体育休闲服务,娱乐场所,网吧,松岗街道山门路60号,广东省,深圳市,宝安区,113.8432346,22.77437877
妙妙儿童乐园(松岗店),体育休闲服务,休闲场所,游乐场,松白路7038星港城(国际商务中心南)2层,广东省,深圳市,宝安区,113.8424437,22.77256199
风之谷动漫主题体验馆(星港城购物中心),体育休闲服务,休闲场所,游乐场|体育休闲服务,松白路7038星港城购物中心F2层,广东省,深圳市,宝安区,113.8433329,22.77274148
好奇岛儿童游乐园,体育休闲服务,休闲场所,游乐场,松岗阳光路25号(松乔酒店后面),广东省,深圳市,宝安区,113.8404215,22.77187566
星晴网咖,体育休闲服务,娱乐场所,网吧,星港城购物中心,广东省,深圳市,宝安区,113.8427725,22.77262455
东风新区网屋,体育休闲服务,娱乐场所,网吧,东风村新区67号,广东省,深圳市,宝安区,113.8460025,22.77492233
网络出租屋,体育休闲服务,娱乐场所,网吧,沙江路南150米,广东省,深圳市,宝安区,113.8426889,22.77954713
腾达网咖,体育休闲服务,娱乐场所,网吧,麒麟花园(山门路)东风新村28号,广东省,深圳市,宝安区,113.8453319,22.77474825
网吧旅馆,体育休闲服务,娱乐场所,网吧,松岗居乐路112号,广东省,深圳市,宝安区,113.8445181,22.77067419
宇煌旅馆网吧,体育休闲服务,娱乐场所,网吧,松白路与358省道交叉口东150米,广东省,深圳市,宝安区,113.8439385,22.77255259
壹东方松白网咖,体育休闲服务,娱乐场所,网吧,松岗街道松柏路松岗汽车站配套大楼2层(城市便捷酒店),广东省,深圳市,宝安区,113.8432999,22.77192969
光亮华会所网咖,体育休闲服务,娱乐场所,网吧,沙江路附近,广东省,深圳市,宝安区,113.8428523,22.7795824
i7网咖,体育休闲服务,娱乐场所,网吧,松环路48号附近,广东省,深圳市,宝安区,113.8370115,22.77490155
海洋舰网吧(麒麟新村店),体育休闲服务,娱乐场所,网吧,江边社区沙江路第二楼,广东省,深圳市,宝安区,113.8429636,22.77921671
网络出租屋(东风新区网屋),体育休闲服务,娱乐场所,网吧,下山门南一巷与山门路交叉口西南200米,广东省,深圳市,宝安区,113.8459905,22.77511325
星情网吧,体育休闲服务,娱乐场所,网吧,居乐路109栋309房,广东省,深圳市,宝安区,113.8449562,22.77065594
怡歌网坊,体育休闲服务,娱乐场所,网吧,沙江路9号附近,广东省,深圳市,宝安区,113.843167,22.7806256
主流新干线网吧,体育休闲服务,娱乐场所,网吧,"松岗街道北面塘环城路地税所左侧综合楼二,三层",广东省,深圳市,宝安区,113.8369172,22.77479042
龙兴网吧,体育休闲服务,娱乐场所,网吧,宜新街与沿河北路交叉口东150米,广东省,深圳市,宝安区,113.844509,22.77067318
联鑫网吧(上山门路),体育休闲服务,娱乐场所,网吧,上山门七巷与上山门路交叉口东北50米,广东省,深圳市,宝安区,113.8509504,22.77794245
爱尚网吧,体育休闲服务,娱乐场所,网吧,松岗街道楼岗洋眉坑9巷2号,广东省,深圳市,宝安区,113.8527992,22.77180836
7星网咖,体育休闲服务,娱乐场所,网吧,松岗楼岗公园,广东省,深圳市,宝安区,113.8521948,22.77132857
联鑫网吧(润发商务大厦东北),体育休闲服务,娱乐场所,网吧,松岗镇上山门村,广东省,深圳市,宝安区,113.8525922,22.7798304
晓俊网吧,体育休闲服务,娱乐场所,网吧,车站三街11号附近,广东省,深圳市,宝安区,113.8472208,22.77131255
中环网吧(马园路),体育休闲服务,娱乐场所,网吧,公明办事处公明镇根竹园社区三巷11号,广东省,深圳市,宝安区,113.8718756,22.77560679
新潮网咖,体育休闲服务,娱乐场所,网吧,光明新区公明街道根竹园社区三巷11号,广东省,深圳市,宝安区,113.8718346,22.77542381
米兰网吧,体育休闲服务,娱乐场所,网吧,光明办事处公明镇根竹园四巷5号,广东省,深圳市,宝安区,113.8709319,22.77626461
正龙网吧,体育休闲服务,娱乐场所,网吧,马园路附近,广东省,深圳市,宝安区,113.8716573,22.77416804
粤丰网络,体育休闲服务,娱乐场所,网吧,公明办事处光明新区公明根竹园马园路28号106,广东省,深圳市,宝安区,113.8723975,22.77660498
金超网络会所,体育休闲服务,娱乐场所,网吧,光明新区公明街道根竹园社区西边园北区9栋,广东省,深圳市,宝安区,113.8685576,22.77541835
时代网络(宝业大厦东),体育休闲服务,娱乐场所,网吧,创业三路与四号路交叉口西150米,广东省,深圳市,宝安区,113.8728575,22.7724108
任君游网络,体育休闲服务,娱乐场所,网吧,创业三路与四号路交叉口西200米,广东省,深圳市,宝安区,113.8725039,22.77212155
全速网络,体育休闲服务,娱乐场所,网吧,创业三路与四号路交叉口西100米,广东省,深圳市,宝安区,113.8732662,22.77233522
Full Speed网咖,体育休闲服务,娱乐场所,网吧,根竹园新工业区2巷2栋,广东省,深圳市,宝安区,113.8734596,22.7723394
雄华佳网吧,体育休闲服务,娱乐场所,网吧,马园路57号附近,广东省,深圳市,宝安区,113.8680947,22.77515392
网络家园网吧,体育休闲服务,娱乐场所,网吧,创业三路与四号路交叉口西南200米,广东省,深圳市,宝安区,113.8724348,22.77166963
亚亮网吧,体育休闲服务,娱乐场所,网吧,公明南环大道3120-3号附近,广东省,深圳市,宝安区,113.8677631,22.77438279
兔米网咖,体育休闲服务,娱乐场所,网吧,创业三路与四号路交叉口南100米,广东省,深圳市,宝安区,113.8740887,22.77191712
乐乐园3D网络,体育休闲服务,娱乐场所,网吧,光明新区公明镇马山头第五工业区双乐福百货,广东省,深圳市,宝安区,113.8741187,22.77187516
时代联盟网吧,体育休闲服务,娱乐场所,网吧,光明新区公明街道马山头康明居三巷2号,广东省,深圳市,宝安区,113.8762197,22.77937656
彬彬网吧(通兴路),体育休闲服务,娱乐场所,网吧,创维路与金安路交叉口西北100米,广东省,深圳市,宝安区,113.8817203,22.77444327
鸟巢网吧,体育休闲服务,娱乐场所,网吧,公明办事处马山头村富利居4巷4号,广东省,深圳市,宝安区,113.8794498,22.77734277
腾速网咖,体育休闲服务,娱乐场所,网吧,公明办事处合水口横岭新村15巷一号,广东省,深圳市,宝安区,113.8788397,22.77993546
联盟网咖(合水口新村十六巷),体育休闲服务,娱乐场所,网吧,公明办事处公明合水口横岭新村十六巷5号,广东省,深圳市,宝安区,113.878321,22.77994007
万友网吧(合水口新村十三巷),体育休闲服务,娱乐场所,网吧,公明办事处公明镇合水口横岭新村十三巷0号,广东省,深圳市,宝安区,113.8788788,22.78031137
光纤网吧(合水口新村十四巷),体育休闲服务,娱乐场所,网吧,合水口社区第四工业区宿舍楼9号,广东省,深圳市,宝安区,113.8780675,22.7804477
